Demand,Hour,Day of week,Specific hour
165.0,3227,Tuesday,11
180.0,3228,Tuesday,12
165.0,3229,Tuesday,13
140.0,3230,Tuesday,14
116.0,3231,Tuesday,15
230.0,3232,Tuesday,16
240.0,3233,Tuesday,17
230.0,3234,Tuesday,18
202.0,3235,Tuesday,19
163.0,3236,Tuesday,20
120.0,3237,Tuesday,21
82.0,3238,Tuesday,22
40.0,3239,Tuesday,23
100.0,3240,Wednesday,0
77.0,3241,Wednesday,1
52.0,3242,Wednesday,2
20.0,3243,Wednesday,3
11.0,3244,Wednesday,4
28.0,3245,Wednesday,5
64.0,3246,Wednesday,6
94.0,3247,Wednesday,7
59.0,3248,Wednesday,8
100.0,3249,Wednesday,9
136.0,3250,Wednesday,10
150.0,3251,Wednesday,11
136.0,3252,Wednesday,12
99.0,3253,Wednesday,13
65.0,3254,Wednesday,14
39.0,3255,Wednesday,15
223.0,3256,Wednesday,16
251.0,3257,Wednesday,17
260.0,3258,Wednesday,18
251.0,3259,Wednesday,19
223.0,3260,Wednesday,20
184.0,3261,Wednesday,21
140.0,3262,Wednesday,22
79.0,3263,Wednesday,23
80.0,3264,Thursday,0
61.0,3265,Thursday,1
25.0,3266,Thursday,2
10.0,3267,Thursday,3
33.0,3268,Thursday,4
69.0,3269,Thursday,5
14.0,3270,Thursday,6
36.0,3271,Thursday,7
78.0,3272,Thursday,8
136.0,3273,Thursday,9
199.0,3274,Thursday,10
241.0,3275,Thursday,11
241.0,3276,Thursday,12
199.0,3277,Thursday,13
149.0,3278,Thursday,14
108.0,3279,Thursday,15
288.0,3280,Thursday,16
300.0,3281,Thursday,17
288.0,3282,Thursday,18
253.0,3283,Thursday,19
203.0,3284,Thursday,20
151.0,3285,Thursday,21
102.0,3286,Thursday,22
50.0,3287,Thursday,23
60.0,3288,Friday,0
47.0,3289,Friday,1
21.0,3290,Friday,2
10.0,3291,Friday,3
27.0,3292,Friday,4
52.0,3293,Friday,5
16.0,3294,Friday,6
38.0,3295,Friday,7
79.0,3296,Friday,8
133.0,3297,Friday,9
181.0,3298,Friday,10
200.0,3299,Friday,11
181.0,3300,Friday,12
133.0,3301,Friday,13
87.0,3302,Friday,14
54.0,3303,Friday,15
341.0,3304,Friday,16
324.0,3305,Friday,17
280.0,3306,Friday,18
220.0,3307,Friday,19
156.0,3308,Friday,20
101.0,3309,Friday,21
58.0,3310,Friday,22
25.0,3311,Friday,23
60.0,3312,Saturday,0
46.0,3313,Saturday,1
21.0,3314,Saturday,2
10.0,3315,Saturday,3
27.0,3316,Saturday,4
52.0,3317,Saturday,5
186.0,3318,Saturday,6
241.0,3319,Saturday,7
187.0,3320,Saturday,8
87.0,3321,Saturday,9
24.0,3322,Saturday,10
4.0,3323,Saturday,11
1.0,3324,Saturday,12
0.0,3325,Saturday,13
-0.0,3326,Saturday,14
0.0,3327,Saturday,15
85.0,3328,Saturday,16
39.0,3329,Saturday,17
15.0,3330,Saturday,18
5.0,3331,Saturday,19
1.0,3332,Saturday,20
1.0,3333,Saturday,21
0.0,3334,Saturday,22
-0.0,3335,Saturday,23
70.0,3336,Sunday,0
54.0,3337,Sunday,1
23.0,3338,Sunday,2
10.0,3339,Sunday,3
30.0,3340,Sunday,4
61.0,3341,Sunday,5
12.0,3342,Sunday,6
30.0,3343,Sunday,7
65.0,3344,Sunday,8
119.0,3345,Sunday,9
184.0,3346,Sunday,10
239.0,3347,Sunday,11
260.0,3348,Sunday,12
239.0,3349,Sunday,13
203.0,3350,Sunday,14
167.0,3351,Sunday,15
300.0,3352,Sunday,16
357.0,3353,Sunday,17
396.0,3354,Sunday,18
410.0,3355,Sunday,19
396.0,3356,Sunday,20
357.0,3357,Sunday,21
300.0,3358,Sunday,22
189.0,3359,Sunday,23
90.0,3360,Monday,0
70.0,3361,Monday,1
47.0,3362,Monday,2
18.0,3363,Monday,3
10.0,3364,Monday,4
26.0,3365,Monday,5
58.0,3366,Monday,6
85.0,3367,Monday,7
45.0,3368,Monday,8
82.0,3369,Monday,9
128.0,3370,Monday,10
166.0,3371,Monday,11
181.0,3372,Monday,12
165.0,3373,Monday,13
140.0,3374,Monday,14
115.0,3375,Monday,15
216.0,3376,Monday,16
243.0,3377,Monday,17
252.0,3378,Monday,18
243.0,3379,Monday,19
217.0,3380,Monday,20
178.0,3381,Monday,21
137.0,3382,Monday,22
77.0,3383,Monday,23
95.0,3384,Tuesday,0
73.0,3385,Tuesday,1
49.0,3386,Tuesday,2
19.0,3387,Tuesday,3
10.0,3388,Tuesday,4
27.0,3389,Tuesday,5
61.0,3390,Tuesday,6
88.0,3391,Tuesday,7
41.0,3392,Tuesday,8
75.0,3393,Tuesday,9
115.0,3394,Tuesday,10
149.0,3395,Tuesday,11
162.0,3396,Tuesday,12
149.0,3397,Tuesday,13
126.0,3398,Tuesday,14
104.0,3399,Tuesday,15
207.0,3400,Tuesday,16
216.0,3401,Tuesday,17
207.0,3402,Tuesday,18
181.0,3403,Tuesday,19
146.0,3404,Tuesday,20
108.0,3405,Tuesday,21
74.0,3406,Tuesday,22
36.0,3407,Tuesday,23
90.0,3408,Wednesday,0
70.0,3409,Wednesday,1
47.0,3410,Wednesday,2
18.0,3411,Wednesday,3
10.0,3412,Wednesday,4
26.0,3413,Wednesday,5
58.0,3414,Wednesday,6
84.0,3415,Wednesday,7
54.0,3416,Wednesday,8
89.0,3417,Wednesday,9
122.0,3418,Wednesday,10
135.0,3419,Wednesday,11
122.0,3420,Wednesday,12
90.0,3421,Wednesday,13
59.0,3422,Wednesday,14
36.0,3423,Wednesday,15
201.0,3424,Wednesday,16
225.0,3425,Wednesday,17
234.0,3426,Wednesday,18
225.0,3427,Wednesday,19
201.0,3428,Wednesday,20
166.0,3429,Wednesday,21
126.0,3430,Wednesday,22
72.0,3431,Wednesday,23
72.0,3432,Thursday,0
55.0,3433,Thursday,1
22.0,3434,Thursday,2
10.0,3435,Thursday,3
30.0,3436,Thursday,4
62.0,3437,Thursday,5
13.0,3438,Thursday,6
32.0,3439,Thursday,7
70.0,3440,Thursday,8
123.0,3441,Thursday,9
179.0,3442,Thursday,10
217.0,3443,Thursday,11
216.0,3444,Thursday,12
179.0,3445,Thursday,13
136.0,3446,Thursday,14
97.0,3447,Thursday,15
259.0,3448,Thursday,16
271.0,3449,Thursday,17
259.0,3450,Thursday,18
227.0,3451,Thursday,19
184.0,3452,Thursday,20
135.0,3453,Thursday,21
92.0,3454,Thursday,22
46.0,3455,Thursday,23
54.0,3456,Friday,0
42.0,3457,Friday,1
19.0,3458,Friday,2
9.0,3459,Friday,3
24.0,3460,Friday,4
47.0,3461,Friday,5
13.0,3462,Friday,6
35.0,3463,Friday,7
71.0,3464,Friday,8
119.0,3465,Friday,9
163.0,3466,Friday,10
180.0,3467,Friday,11
163.0,3468,Friday,12
120.0,3469,Friday,13
78.0,3470,Friday,14
49.0,3471,Friday,15
307.0,3472,Friday,16
292.0,3473,Friday,17
253.0,3474,Friday,18
198.0,3475,Friday,19
140.0,3476,Friday,20
91.0,3477,Friday,21
53.0,3478,Friday,22
22.0,3479,Friday,23
54.0,3480,Saturday,0
42.0,3481,Saturday,1
18.0,3482,Saturday,2
9.0,3483,Saturday,3
24.0,3484,Saturday,4
47.0,3485,Saturday,5
167.0,3486,Saturday,6
216.0,3487,Saturday,7
168.0,3488,Saturday,8
78.0,3489,Saturday,9
22.0,3490,Saturday,10
3.0,3491,Saturday,11
0.0,3492,Saturday,12
0.0,3493,Saturday,13
-0.0,3494,Saturday,14
-0.0,3495,Saturday,15
76.0,3496,Saturday,16
35.0,3497,Saturday,17
14.0,3498,Saturday,18
4.0,3499,Saturday,19
2.0,3500,Saturday,20
0.0,3501,Saturday,21
-0.0,3502,Saturday,22
0.0,3503,Saturday,23
63.0,3504,Sunday,0
48.0,3505,Sunday,1
20.0,3506,Sunday,2
10.0,3507,Sunday,3
27.0,3508,Sunday,4
54.0,3509,Sunday,5
10.0,3510,Sunday,6
27.0,3511,Sunday,7
58.0,3512,Sunday,8
107.0,3513,Sunday,9
166.0,3514,Sunday,10
214.0,3515,Sunday,11
234.0,3516,Sunday,12
215.0,3517,Sunday,13
182.0,3518,Sunday,14
150.0,3519,Sunday,15
271.0,3520,Sunday,16
322.0,3521,Sunday,17
357.0,3522,Sunday,18
370.0,3523,Sunday,19
357.0,3524,Sunday,20
322.0,3525,Sunday,21
270.0,3526,Sunday,22
170.0,3527,Sunday,23
95.0,3528,Monday,0
73.0,3529,Monday,1
49.0,3530,Monday,2
19.0,3531,Monday,3
10.0,3532,Monday,4
28.0,3533,Monday,5
61.0,3534,Monday,6
89.0,3535,Monday,7
47.0,3536,Monday,8
87.0,3537,Monday,9
134.0,3538,Monday,10
174.0,3539,Monday,11
191.0,3540,Monday,12
174.0,3541,Monday,13
148.0,3542,Monday,14
122.0,3543,Monday,15
228.0,3544,Monday,16
256.0,3545,Monday,17
266.0,3546,Monday,18
256.0,3547,Monday,19
228.0,3548,Monday,20
188.0,3549,Monday,21
143.0,3550,Monday,22
81.0,3551,Monday,23
99.0,3552,Tuesday,0
77.0,3553,Tuesday,1
51.0,3554,Tuesday,2
19.0,3555,Tuesday,3
10.0,3556,Tuesday,4
28.0,3557,Tuesday,5
64.0,3558,Tuesday,6
94.0,3559,Tuesday,7
42.0,3560,Tuesday,8
79.0,3561,Tuesday,9
121.0,3562,Tuesday,10
157.0,3563,Tuesday,11
172.0,3564,Tuesday,12
157.0,3565,Tuesday,13
133.0,3566,Tuesday,14
110.0,3567,Tuesday,15
219.0,3568,Tuesday,16
228.0,3569,Tuesday,17
218.0,3570,Tuesday,18
192.0,3571,Tuesday,19
155.0,3572,Tuesday,20
114.0,3573,Tuesday,21
77.0,3574,Tuesday,22
38.0,3575,Tuesday,23
95.0,3576,Wednesday,0
74.0,3577,Wednesday,1
50.0,3578,Wednesday,2
19.0,3579,Wednesday,3
10.0,3580,Wednesday,4
28.0,3581,Wednesday,5
61.0,3582,Wednesday,6
89.0,3583,Wednesday,7
56.0,3584,Wednesday,8
94.0,3585,Wednesday,9
129.0,3586,Wednesday,10
143.0,3587,Wednesday,11
129.0,3588,Wednesday,12
94.0,3589,Wednesday,13
62.0,3590,Wednesday,14
38.0,3591,Wednesday,15
211.0,3592,Wednesday,16
237.0,3593,Wednesday,17
247.0,3594,Wednesday,18
238.0,3595,Wednesday,19
211.0,3596,Wednesday,20
174.0,3597,Wednesday,21
133.0,3598,Wednesday,22
75.0,3599,Wednesday,23
76.0,3600,Thursday,0
58.0,3601,Thursday,1
24.0,3602,Thursday,2
10.0,3603,Thursday,3
32.0,3604,Thursday,4
65.0,3605,Thursday,5
14.0,3606,Thursday,6
35.0,3607,Thursday,7
73.0,3608,Thursday,8
130.0,3609,Thursday,9
189.0,3610,Thursday,10
228.0,3611,Thursday,11
228.0,3612,Thursday,12
189.0,3613,Thursday,13
143.0,3614,Thursday,14
102.0,3615,Thursday,15
273.0,3616,Thursday,16
285.0,3617,Thursday,17
274.0,3618,Thursday,18
240.0,3619,Thursday,19
193.0,3620,Thursday,20
143.0,3621,Thursday,21
97.0,3622,Thursday,22
48.0,3623,Thursday,23
57.0,3624,Friday,0
44.0,3625,Friday,1
20.0,3626,Friday,2
10.0,3627,Friday,3
25.0,3628,Friday,4
50.0,3629,Friday,5
13.0,3630,Friday,6
37.0,3631,Friday,7
76.0,3632,Friday,8
126.0,3633,Friday,9
172.0,3634,Friday,10
191.0,3635,Friday,11
172.0,3636,Friday,12
126.0,3637,Friday,13
83.0,3638,Friday,14
52.0,3639,Friday,15
323.0,3640,Friday,16
309.0,3641,Friday,17
266.0,3642,Friday,18
209.0,3643,Friday,19
148.0,3644,Friday,20
95.0,3645,Friday,21
55.0,3646,Friday,22
24.0,3647,Friday,23
57.0,3648,Saturday,0
44.0,3649,Saturday,1
20.0,3650,Saturday,2
10.0,3651,Saturday,3
25.0,3652,Saturday,4
49.0,3653,Saturday,5
177.0,3654,Saturday,6
229.0,3655,Saturday,7
178.0,3656,Saturday,8
83.0,3657,Saturday,9
23.0,3658,Saturday,10
4.0,3659,Saturday,11
0.0,3660,Saturday,12
0.0,3661,Saturday,13
-0.0,3662,Saturday,14
-0.0,3663,Saturday,15
81.0,3664,Saturday,16
37.0,3665,Saturday,17
14.0,3666,Saturday,18
5.0,3667,Saturday,19
1.0,3668,Saturday,20
0.0,3669,Saturday,21
0.0,3670,Saturday,22
0.0,3671,Saturday,23
66.0,3672,Sunday,0
51.0,3673,Sunday,1
21.0,3674,Sunday,2
10.0,3675,Sunday,3
28.0,3676,Sunday,4
57.0,3677,Sunday,5
11.0,3678,Sunday,6
28.0,3679,Sunday,7
62.0,3680,Sunday,8
113.0,3681,Sunday,9
175.0,3682,Sunday,10
226.0,3683,Sunday,11
247.0,3684,Sunday,12
226.0,3685,Sunday,13
192.0,3686,Sunday,14
158.0,3687,Sunday,15
286.0,3688,Sunday,16
339.0,3689,Sunday,17
376.0,3690,Sunday,18
390.0,3691,Sunday,19
377.0,3692,Sunday,20
339.0,3693,Sunday,21
285.0,3694,Sunday,22
179.0,3695,Sunday,23
115.0,3696,Monday,0
88.0,3697,Monday,1
60.0,3698,Monday,2
23.0,3699,Monday,3
12.0,3700,Monday,4
33.0,3701,Monday,5
74.0,3702,Monday,6
107.0,3703,Monday,7
58.0,3704,Monday,8
106.0,3705,Monday,9
163.0,3706,Monday,10
211.0,3707,Monday,11
230.0,3708,Monday,12
211.0,3709,Monday,13
179.0,3710,Monday,14
148.0,3711,Monday,15
276.0,3712,Monday,16
310.0,3713,Monday,17
322.0,3714,Monday,18
310.0,3715,Monday,19
276.0,3716,Monday,20
228.0,3717,Monday,21
174.0,3718,Monday,22
98.0,3719,Monday,23
121.0,3720,Tuesday,0
93.0,3721,Tuesday,1
63.0,3722,Tuesday,2
24.0,3723,Tuesday,3
12.0,3724,Tuesday,4
35.0,3725,Tuesday,5
77.0,3726,Tuesday,6
113.0,3727,Tuesday,7
52.0,3728,Tuesday,8
94.0,3729,Tuesday,9
147.0,3730,Tuesday,10
191.0,3731,Tuesday,11
208.0,3732,Tuesday,12
191.0,3733,Tuesday,13
162.0,3734,Tuesday,14
133.0,3735,Tuesday,15
264.0,3736,Tuesday,16
276.0,3737,Tuesday,17
265.0,3738,Tuesday,18
232.0,3739,Tuesday,19
187.0,3740,Tuesday,20
138.0,3741,Tuesday,21
94.0,3742,Tuesday,22
47.0,3743,Tuesday,23
115.0,3744,Wednesday,0
89.0,3745,Wednesday,1
59.0,3746,Wednesday,2
23.0,3747,Wednesday,3
12.0,3748,Wednesday,4
33.0,3749,Wednesday,5
74.0,3750,Wednesday,6
107.0,3751,Wednesday,7
68.0,3752,Wednesday,8
115.0,3753,Wednesday,9
156.0,3754,Wednesday,10
173.0,3755,Wednesday,11
156.0,3756,Wednesday,12
115.0,3757,Wednesday,13
75.0,3758,Wednesday,14
46.0,3759,Wednesday,15
257.0,3760,Wednesday,16
288.0,3761,Wednesday,17
300.0,3762,Wednesday,18
289.0,3763,Wednesday,19
257.0,3764,Wednesday,20
212.0,3765,Wednesday,21
162.0,3766,Wednesday,22
92.0,3767,Wednesday,23
92.0,3768,Thursday,0
70.0,3769,Thursday,1
28.0,3770,Thursday,2
13.0,3771,Thursday,3
38.0,3772,Thursday,4
79.0,3773,Thursday,5
16.0,3774,Thursday,6
43.0,3775,Thursday,7
89.0,3776,Thursday,8
157.0,3777,Thursday,9
229.0,3778,Thursday,10
277.0,3779,Thursday,11
276.0,3780,Thursday,12
229.0,3781,Thursday,13
172.0,3782,Thursday,14
125.0,3783,Thursday,15
331.0,3784,Thursday,16
346.0,3785,Thursday,17
332.0,3786,Thursday,18
291.0,3787,Thursday,19
234.0,3788,Thursday,20
173.0,3789,Thursday,21
118.0,3790,Thursday,22
58.0,3791,Thursday,23
69.0,3792,Friday,0
54.0,3793,Friday,1
23.0,3794,Friday,2
12.0,3795,Friday,3
31.0,3796,Friday,4
60.0,3797,Friday,5
17.0,3798,Friday,6
44.0,3799,Friday,7
91.0,3800,Friday,8
153.0,3801,Friday,9
207.0,3802,Friday,10
230.0,3803,Friday,11
207.0,3804,Friday,12
152.0,3805,Friday,13
100.0,3806,Friday,14
60.0,3807,Friday,15
392.0,3808,Friday,16
373.0,3809,Friday,17
323.0,3810,Friday,18
253.0,3811,Friday,19
179.0,3812,Friday,20
116.0,3813,Friday,21
68.0,3814,Friday,22
29.0,3815,Friday,23
68.0,3816,Saturday,0
54.0,3817,Saturday,1
24.0,3818,Saturday,2
12.0,3819,Saturday,3
30.0,3820,Saturday,4
60.0,3821,Saturday,5
215.0,3822,Saturday,6
277.0,3823,Saturday,7
214.0,3824,Saturday,8
100.0,3825,Saturday,9
28.0,3826,Saturday,10
4.0,3827,Saturday,11
1.0,3828,Saturday,12
0.0,3829,Saturday,13
0.0,3830,Saturday,14
1.0,3831,Saturday,15
97.0,3832,Saturday,16
45.0,3833,Saturday,17
17.0,3834,Saturday,18
5.0,3835,Saturday,19
1.0,3836,Saturday,20
0.0,3837,Saturday,21
0.0,3838,Saturday,22
0.0,3839,Saturday,23
81.0,3840,Sunday,0
62.0,3841,Sunday,1
26.0,3842,Sunday,2
11.0,3843,Sunday,3
35.0,3844,Sunday,4
69.0,3845,Sunday,5
13.0,3846,Sunday,6
33.0,3847,Sunday,7
75.0,3848,Sunday,8
137.0,3849,Sunday,9
212.0,3850,Sunday,10
275.0,3851,Sunday,11
300.0,3852,Sunday,12
274.0,3853,Sunday,13
232.0,3854,Sunday,14
192.0,3855,Sunday,15
346.0,3856,Sunday,16
411.0,3857,Sunday,17
455.0,3858,Sunday,18
472.0,3859,Sunday,19
455.0,3860,Sunday,20
411.0,3861,Sunday,21
346.0,3862,Sunday,22
216.0,3863,Sunday,23
100.0,3864,Monday,0
77.0,3865,Monday,1
51.0,3866,Monday,2
20.0,3867,Monday,3
10.0,3868,Monday,4
29.0,3869,Monday,5
64.0,3870,Monday,6
93.0,3871,Monday,7
50.0,3872,Monday,8
92.0,3873,Monday,9
141.0,3874,Monday,10
184.0,3875,Monday,11
200.0,3876,Monday,12
183.0,3877,Monday,13
155.0,3878,Monday,14
128.0,3879,Monday,15
240.0,3880,Monday,16
269.0,3881,Monday,17
280.0,3882,Monday,18
269.0,3883,Monday,19
240.0,3884,Monday,20
198.0,3885,Monday,21
151.0,3886,Monday,22
85.0,3887,Monday,23
105.0,3888,Tuesday,0
81.0,3889,Tuesday,1
55.0,3890,Tuesday,2
21.0,3891,Tuesday,3
11.0,3892,Tuesday,4
31.0,3893,Tuesday,5
67.0,3894,Tuesday,6
98.0,3895,Tuesday,7
45.0,3896,Tuesday,8
82.0,3897,Tuesday,9
128.0,3898,Tuesday,10
166.0,3899,Tuesday,11
181.0,3900,Tuesday,12
166.0,3901,Tuesday,13
141.0,3902,Tuesday,14
116.0,3903,Tuesday,15
230.0,3904,Tuesday,16
240.0,3905,Tuesday,17
230.0,3906,Tuesday,18
202.0,3907,Tuesday,19
163.0,3908,Tuesday,20
120.0,3909,Tuesday,21
82.0,3910,Tuesday,22
40.0,3911,Tuesday,23
100.0,3912,Wednesday,0
77.0,3913,Wednesday,1
52.0,3914,Wednesday,2
20.0,3915,Wednesday,3
10.0,3916,Wednesday,4
29.0,3917,Wednesday,5
64.0,3918,Wednesday,6
94.0,3919,Wednesday,7
59.0,3920,Wednesday,8
100.0,3921,Wednesday,9
136.0,3922,Wednesday,10
150.0,3923,Wednesday,11
135.0,3924,Wednesday,12
99.0,3925,Wednesday,13
65.0,3926,Wednesday,14
40.0,3927,Wednesday,15
223.0,3928,Wednesday,16
250.0,3929,Wednesday,17
260.0,3930,Wednesday,18
250.0,3931,Wednesday,19
222.0,3932,Wednesday,20
184.0,3933,Wednesday,21
140.0,3934,Wednesday,22
79.0,3935,Wednesday,23
80.0,3936,Thursday,0
61.0,3937,Thursday,1
25.0,3938,Thursday,2
10.0,3939,Thursday,3
33.0,3940,Thursday,4
69.0,3941,Thursday,5
14.0,3942,Thursday,6
36.0,3943,Thursday,7
78.0,3944,Thursday,8
137.0,3945,Thursday,9
199.0,3946,Thursday,10
240.0,3947,Thursday,11
240.0,3948,Thursday,12
199.0,3949,Thursday,13
150.0,3950,Thursday,14
109.0,3951,Thursday,15
288.0,3952,Thursday,16
300.0,3953,Thursday,17
288.0,3954,Thursday,18
253.0,3955,Thursday,19
203.0,3956,Thursday,20
151.0,3957,Thursday,21
103.0,3958,Thursday,22
51.0,3959,Thursday,23
60.0,3960,Friday,0
47.0,3961,Friday,1
21.0,3962,Friday,2
10.0,3963,Friday,3
26.0,3964,Friday,4
52.0,3965,Friday,5
16.0,3966,Friday,6
38.0,3967,Friday,7
79.0,3968,Friday,8
133.0,3969,Friday,9
180.0,3970,Friday,10
200.0,3971,Friday,11
180.0,3972,Friday,12
133.0,3973,Friday,13
88.0,3974,Friday,14
54.0,3975,Friday,15
340.0,3976,Friday,16
324.0,3977,Friday,17
280.0,3978,Friday,18
220.0,3979,Friday,19
156.0,3980,Friday,20
100.0,3981,Friday,21
59.0,3982,Friday,22
25.0,3983,Friday,23
60.0,3984,Saturday,0
46.0,3985,Saturday,1
21.0,3986,Saturday,2
10.0,3987,Saturday,3
27.0,3988,Saturday,4
53.0,3989,Saturday,5
186.0,3990,Saturday,6
241.0,3991,Saturday,7
186.0,3992,Saturday,8
87.0,3993,Saturday,9
24.0,3994,Saturday,10
4.0,3995,Saturday,11
0.0,3996,Saturday,12
0.0,3997,Saturday,13
-0.0,3998,Saturday,14
0.0,3999,Saturday,15
85.0,4000,Saturday,16
38.0,4001,Saturday,17
15.0,4002,Saturday,18
5.0,4003,Saturday,19
2.0,4004,Saturday,20
0.0,4005,Saturday,21
-0.0,4006,Saturday,22
0.0,4007,Saturday,23
70.0,4008,Sunday,0
54.0,4009,Sunday,1
23.0,4010,Sunday,2
10.0,4011,Sunday,3
30.0,4012,Sunday,4
60.0,4013,Sunday,5
12.0,4014,Sunday,6
30.0,4015,Sunday,7
64.0,4016,Sunday,8
119.0,4017,Sunday,9
184.0,4018,Sunday,10
238.0,4019,Sunday,11
260.0,4020,Sunday,12
238.0,4021,Sunday,13
202.0,4022,Sunday,14
167.0,4023,Sunday,15
300.0,4024,Sunday,16
357.0,4025,Sunday,17
397.0,4026,Sunday,18
410.0,4027,Sunday,19
396.0,4028,Sunday,20
357.0,4029,Sunday,21
301.0,4030,Sunday,22
189.0,4031,Sunday,23
100.0,4032,Monday,0
77.0,4033,Monday,1
52.0,4034,Monday,2
20.0,4035,Monday,3
11.0,4036,Monday,4
29.0,4037,Monday,5
64.0,4038,Monday,6
93.0,4039,Monday,7
50.0,4040,Monday,8
92.0,4041,Monday,9
143.0,4042,Monday,10
184.0,4043,Monday,11
201.0,4044,Monday,12
184.0,4045,Monday,13
156.0,4046,Monday,14
128.0,4047,Monday,15
240.0,4048,Monday,16
269.0,4049,Monday,17
280.0,4050,Monday,18
270.0,4051,Monday,19
241.0,4052,Monday,20
198.0,4053,Monday,21
151.0,4054,Monday,22
85.0,4055,Monday,23
105.0,4056,Tuesday,0
81.0,4057,Tuesday,1
55.0,4058,Tuesday,2
20.0,4059,Tuesday,3
10.0,4060,Tuesday,4
30.0,4061,Tuesday,5
67.0,4062,Tuesday,6
98.0,4063,Tuesday,7
45.0,4064,Tuesday,8
83.0,4065,Tuesday,9
127.0,4066,Tuesday,10
166.0,4067,Tuesday,11
180.0,4068,Tuesday,12
166.0,4069,Tuesday,13
141.0,4070,Tuesday,14
115.0,4071,Tuesday,15
230.0,4072,Tuesday,16
241.0,4073,Tuesday,17
230.0,4074,Tuesday,18
202.0,4075,Tuesday,19
163.0,4076,Tuesday,20
121.0,4077,Tuesday,21
82.0,4078,Tuesday,22
41.0,4079,Tuesday,23
100.0,4080,Wednesday,0
77.0,4081,Wednesday,1
52.0,4082,Wednesday,2
20.0,4083,Wednesday,3
10.0,4084,Wednesday,4
29.0,4085,Wednesday,5
64.0,4086,Wednesday,6
93.0,4087,Wednesday,7
60.0,4088,Wednesday,8
100.0,4089,Wednesday,9
136.0,4090,Wednesday,10
151.0,4091,Wednesday,11
136.0,4092,Wednesday,12
99.0,4093,Wednesday,13
65.0,4094,Wednesday,14
40.0,4095,Wednesday,15
224.0,4096,Wednesday,16
250.0,4097,Wednesday,17
260.0,4098,Wednesday,18
250.0,4099,Wednesday,19
223.0,4100,Wednesday,20
184.0,4101,Wednesday,21
140.0,4102,Wednesday,22
80.0,4103,Wednesday,23
80.0,4104,Thursday,0
61.0,4105,Thursday,1
25.0,4106,Thursday,2
10.0,4107,Thursday,3
33.0,4108,Thursday,4
69.0,4109,Thursday,5
14.0,4110,Thursday,6
36.0,4111,Thursday,7
77.0,4112,Thursday,8
136.0,4113,Thursday,9
199.0,4114,Thursday,10
241.0,4115,Thursday,11
240.0,4116,Thursday,12
199.0,4117,Thursday,13
150.0,4118,Thursday,14
108.0,4119,Thursday,15
287.0,4120,Thursday,16
301.0,4121,Thursday,17
288.0,4122,Thursday,18
252.0,4123,Thursday,19
204.0,4124,Thursday,20
151.0,4125,Thursday,21
103.0,4126,Thursday,22
50.0,4127,Thursday,23
60.0,4128,Friday,0
47.0,4129,Friday,1
20.0,4130,Friday,2
10.0,4131,Friday,3
27.0,4132,Friday,4
52.0,4133,Friday,5
15.0,4134,Friday,6
38.0,4135,Friday,7
79.0,4136,Friday,8
132.0,4137,Friday,9
181.0,4138,Friday,10
200.0,4139,Friday,11
181.0,4140,Friday,12
133.0,4141,Friday,13
87.0,4142,Friday,14
54.0,4143,Friday,15
341.0,4144,Friday,16
325.0,4145,Friday,17
280.0,4146,Friday,18
219.0,4147,Friday,19
156.0,4148,Friday,20
100.0,4149,Friday,21
58.0,4150,Friday,22
25.0,4151,Friday,23
60.0,4152,Saturday,0
46.0,4153,Saturday,1
20.0,4154,Saturday,2
10.0,4155,Saturday,3
27.0,4156,Saturday,4
52.0,4157,Saturday,5
186.0,4158,Saturday,6
240.0,4159,Saturday,7
186.0,4160,Saturday,8
87.0,4161,Saturday,9
24.0,4162,Saturday,10
4.0,4163,Saturday,11
1.0,4164,Saturday,12
-0.0,4165,Saturday,13
-0.0,4166,Saturday,14
-0.0,4167,Saturday,15
85.0,4168,Saturday,16
39.0,4169,Saturday,17
15.0,4170,Saturday,18
4.0,4171,Saturday,19
1.0,4172,Saturday,20
1.0,4173,Saturday,21
0.0,4174,Saturday,22
0.0,4175,Saturday,23
70.0,4176,Sunday,0
53.0,4177,Sunday,1
23.0,4178,Sunday,2
11.0,4179,Sunday,3
30.0,4180,Sunday,4
61.0,4181,Sunday,5
11.0,4182,Sunday,6
30.0,4183,Sunday,7
65.0,4184,Sunday,8
119.0,4185,Sunday,9
184.0,4186,Sunday,10
239.0,4187,Sunday,11
261.0,4188,Sunday,12
238.0,4189,Sunday,13
202.0,4190,Sunday,14
166.0,4191,Sunday,15
300.0,4192,Sunday,16
357.0,4193,Sunday,17
396.0,4194,Sunday,18
411.0,4195,Sunday,19
397.0,4196,Sunday,20
357.0,4197,Sunday,21
300.0,4198,Sunday,22
189.0,4199,Sunday,23
100.0,4200,Monday,0
77.0,4201,Monday,1
52.0,4202,Monday,2
20.0,4203,Monday,3
11.0,4204,Monday,4
29.0,4205,Monday,5
64.0,4206,Monday,6
94.0,4207,Monday,7
50.0,4208,Monday,8
92.0,4209,Monday,9
141.0,4210,Monday,10
184.0,4211,Monday,11
201.0,4212,Monday,12
184.0,4213,Monday,13
156.0,4214,Monday,14
129.0,4215,Monday,15
240.0,4216,Monday,16
269.0,4217,Monday,17
280.0,4218,Monday,18
270.0,4219,Monday,19
240.0,4220,Monday,20
198.0,4221,Monday,21
151.0,4222,Monday,22
86.0,4223,Monday,23
105.0,4224,Tuesday,0
